movie_id,title,release_year,genre_id,director_id,duration_min
5564,Sometimes,2021,10,875,103
5565,Full,2012,2,207,104
5566,Price stock,2010,7,162,104
5567,Baby career,1971,5,9,157
5568,Decision audience,2016,6,550,77
5569,Concern material Republican management,1998,7,767,153
5570,Seem major,2019,5,351,76
5571,Meet even know,2021,3,163,131
5572,Modern forget,1987,5,182,101
5573,Congress final ball,1990,13,259,110
5574,Soldier situation customer,2002,7,257,123
5575,Walk whether,2003,6,955,171
5576,Others everyone,1997,12,969,133
5577,Just parent,2005,14,537,109
5578,Life piece put,2003,15,425,128
5579,Cell expect,2007,8,439,150
5580,Then arm,1977,5,917,99
5581,Save sing,1997,6,330,72
5582,Seek interview,2012,11,78,131
5583,Make together bag,2013,5,648,80
5584,Bank lead,1993,12,384,86
5585,Would day,2018,12,212,89
5586,Nation continue quickly,1986,9,770,79
5587,School,1996,12,494,144
5588,You,2005,6,894,138
5589,Natural then,2017,11,919,111
5590,Together light issue,1970,12,876,85
5591,Conference know,2017,12,2,164
5592,Career information,2007,2,450,138
5593,Become realize,1993,3,208,172
5594,He role let,1981,10,188,171
5595,Perform turn health,2016,6,660,142
5596,Fish activity candidate,1982,7,802,166
5597,Offer friend,2008,8,86,171
5598,Several low,1987,9,838,141
5599,Drive role,1986,8,736,108
5600,Wear,2016,7,459,79
5601,Effect drop wall,2019,6,67,150
5602,Best PM statement,2016,10,424,86
5603,Believe six teacher,1994,1,473,88
5604,And difference,1998,12,481,166
5605,Positive under,2007,2,85,82
5606,Sit his,2003,4,451,129
5607,Argue,1981,4,169,70
5608,Close best such,1983,13,740,126
5609,Truth a minute,1988,5,421,174
5610,I ask travel certainly,2019,14,103,100
5611,Foot not executive,1988,1,910,73
5612,Little line,1987,9,887,90
5613,Official rather forget,1979,4,258,144
5614,Land agency degree,2018,10,847,150
5615,Drug address leader,2023,8,389,174
5616,Only top,2022,13,435,76
5617,Throughout news professor,1985,9,266,172
5618,Score threat,1976,10,579,136
5619,Toward anything,1997,15,191,139
5620,Course American,2016,13,709,169
5621,Generation,2023,10,317,120
5622,Certain exactly story,2004,11,373,154
5623,Consider beyond,2017,4,408,78
5624,Best foreign particular,1993,5,264,178
5625,Report both agree now,1997,6,100,109
5626,Detail lose stop single,1996,5,364,180
5627,Child six pretty full,1974,2,342,162
5628,Occur behind personal,2022,5,320,77
5629,Table listen marriage,1974,5,655,148
5630,Every defense,1977,8,505,99
5631,Guy account,2020,13,99,129
5632,Way west local,2024,5,503,135
5633,Source someone answer,2001,8,97,164
5634,Away experience idea light,2017,2,358,81
5635,Or,2000,9,420,141
5636,Indicate spend,2012,2,75,120
5637,Treat hundred,2008,11,123,136
5638,Pattern tough,2001,7,414,135
5639,Machine design stage billion,1989,15,17,112
5640,Book whole,1974,1,226,137
5641,Term if hospital,2005,11,671,126
5642,Realize girl win,2004,14,447,165
5643,Recent thing,1979,4,330,126
5644,Treat particularly bill,1972,5,568,160
5645,Draw less,2004,8,581,130
5646,News friend poor,2005,9,750,150
5647,Town,2004,12,756,75
5648,Cause company,1996,5,517,145
5649,Economic,1987,12,234,105
5650,Little serve,2002,13,617,100
5651,Treatment while fill be,1989,9,554,108
5652,Lead,2011,4,845,72
5653,Share price newspaper,1990,15,969,110
5654,Be fund,1978,11,864,103
5655,End provide,1977,2,100,160
5656,Process later cup,1985,13,183,163
5657,Language,2018,13,70,110
5658,Chair cut,2023,12,392,162
5659,Wind way,2018,2,576,73
5660,Himself word,1995,2,539,144
5661,Responsibility list amount,1986,8,549,96
5662,It send capital,2004,13,250,95
5663,Federal call,1982,1,196,138
5664,Mr be clearly,1995,12,285,175
5665,Economy job,2013,5,594,103
5666,Executive research those,2003,14,847,132
5667,Administration represent leave,2012,7,980,119
5668,Tough a professional,2008,8,675,110
5669,Next system fund,2002,11,222,174
5670,Recognize record,1996,12,499,175
5671,Voice value government,2019,12,314,71
5672,Pretty laugh understand,1997,4,838,158
5673,Should minute,2003,11,677,85
5674,On center space,2012,2,825,74
5675,Memory fill eye,1992,5,757,110
5676,Truth which,2008,15,843,167
5677,Cause,1998,9,543,103
5678,Where culture,1978,6,546,113
5679,Maintain,2004,3,368,154
5680,Process cover,2003,6,775,79
5681,Art maybe account,2018,4,149,124
5682,Far region benefit,1978,10,455,97
5683,Benefit health appear determine,1975,12,189,171
5684,Security serve property,2003,11,36,77
5685,Tax case sure,1976,1,846,118
5686,Protect hair strategy,1982,7,437,102
5687,Focus reveal,2007,5,398,150
5688,Try view,2014,13,239,159
5689,Certain fast,1992,15,762,173
5690,Member a now,2011,7,940,81
5691,Technology spend,1983,14,83,142
5692,College key number,1980,7,970,85
5693,Company chair,2003,7,257,140
5694,Main some kid,1995,11,7,134
5695,Court between,2012,13,41,144
5696,Market environmental game,1986,11,808,118
5697,Mission chair,1979,4,423,178
5698,Necessary yourself,2000,3,505,160
5699,Physical whether,2014,13,831,102
5700,Thing own,2015,15,155,176
5701,Service poor,1985,6,448,125
5702,War imagine,1972,10,687,129
5703,Plan new hold,1998,7,340,154
5704,Project seem physical five,1999,10,509,142
5705,Put development but moment,2024,8,365,117
5706,Standard reflect,2004,5,208,139
5707,Manager,1998,7,348,109
5708,Possible why interview consider,1979,2,726,115
5709,It voice drive,1974,10,625,154
5710,Book prevent structure society,1983,1,553,133
5711,Room material night,1983,10,239,167
5712,Will,1980,2,908,90
5713,Draw main its,1970,14,68,127
5714,Bag magazine affect,1997,6,364,75
5715,Usually boy story,2024,3,158,119
5716,Continue station,2012,7,154,72
5717,No build candidate,1983,6,251,106
5718,Team trade item,1990,11,46,124
5719,Out happen pressure,1979,12,577,154
5720,View issue still,1992,5,501,163
5721,Performance,2008,4,854,96
5722,Off deep beyond whatever,1978,5,574,170
5723,Unit according,2005,2,73,84
5724,Reduce analysis,2012,11,313,82
5725,Recognize box marriage,2000,5,666,123
5726,Major game,1977,12,359,114
5727,Road picture ball,1998,13,71,85
5728,Fill tough off,2015,15,683,101
5729,Resource model,2013,12,787,75
5730,Data race including involve,2008,5,514,75
5731,Together between see,2009,13,160,102
5732,Course,2002,9,148,156
5733,Different meeting become tend,2013,9,466,84
5734,Present produce food,2012,1,241,92
5735,Use decide,1982,6,78,147
5736,Pm wind represent,1973,12,809,77
5737,Article behind,1976,10,898,130
5738,Important stop civil,1999,12,189,110
5739,Source,2001,9,517,76
5740,Attention participant,1991,8,359,98
5741,Bank market work,1993,1,577,147
5742,True within,1995,9,779,167
5743,Move who,2004,7,480,119
5744,Skin house growth,1995,12,819,179
5745,Serve like shake Republican,2016,13,940,171
5746,Pay,1976,7,328,72
5747,Development deal,2011,5,443,128
5748,Could long walk,1975,9,713,159
5749,Artist serious for,1999,1,244,127
5750,Character perform improve,1982,8,427,174
5751,Drug arrive,1991,8,327,122
5752,Social thought,2022,7,686,118
5753,Idea create particularly,1985,12,729,71
5754,We deep scientist,1982,6,115,118
5755,Per,2023,13,55,151
5756,Blood will leave,1973,3,767,103
5757,Measure kitchen,2007,14,880,139
5758,Baby chair indeed teacher,1982,10,207,97
5759,Black recently,2007,14,299,97
5760,Fine way,1987,13,383,150
5761,Play likely,1993,13,931,98
5762,Material quite,1994,2,353,122
5763,Avoid write,2006,14,737,169
5764,Wonder high morning,2009,15,727,168
5765,Fly outside here,2007,10,405,169
5766,Technology continue,2013,12,158,150
5767,Space continue,2005,5,142,159
5768,By,2022,4,299,99
5769,Those,1997,2,509,130
5770,Shake give,1999,3,222,126
5771,Reach hotel,2003,2,787,138
5772,Future protect,1987,6,735,79
5773,Yet marriage site,2004,15,863,133
5774,Little science adult,1995,12,537,88
5775,Budget,1990,2,939,104
5776,Remain report space,2024,8,479,106
5777,Specific major,2013,3,239,157
5778,Finish Democrat want born,1976,9,117,79
5779,Management sister,2011,9,960,110
5780,Develop food guy story,2008,15,284,143
5781,Artist activity,2001,2,803,142
5782,Them move including teacher,1996,9,687,126
5783,Of,2016,8,632,126
5784,Set actually act,2003,4,958,166
5785,Protect spend others,1974,9,267,124
5786,Night southern,2007,1,584,105
5787,American blue television,2016,1,682,161
5788,Week art,2018,8,57,112
5789,Bit,1997,3,671,71
5790,Down police,1974,1,414,177
5791,Safe child,2014,12,399,139
5792,Author boy,1999,6,792,72
5793,Very tend southern base,1991,10,76,151
5794,Reflect fill item,2021,4,802,145
5795,Chair visit,2014,6,232,180
5796,Food team answer,1976,8,513,138
5797,Know where expert,2000,7,882,71
5798,Improve buy some list,1985,5,967,79
5799,Significant person energy,1994,15,27,160
5800,Team discover half,2008,2,880,119
5801,Real step,1991,9,856,85
5802,Trip key,1975,13,539,157
5803,World born some,2024,13,56,127
5804,Staff majority choice,1991,1,292,149
5805,Claim shake million,2009,14,624,104
5806,Despite oil few,1985,13,757,168
5807,Now join scene,1999,14,580,153
5808,Executive long bad,2017,14,61,149
5809,Consider phone vote,2024,10,113,110
5810,Always want choice,1974,9,143,123
5811,Good special,1978,10,686,161
5812,One when through often,1996,12,815,140
5813,Heart relationship,1997,11,562,123
5814,Compare threat,1985,2,702,105
5815,Fund structure card,2004,8,969,118
5816,Music certain little,2017,7,353,146
5817,Keep reason,1971,9,179,167
5818,Leave term,1984,2,828,90
5819,Any old,2010,9,507,115
5820,Institution build score,2022,14,539,129
5821,Surface point,1970,14,519,120
5822,One force already,2006,4,75,151
5823,End,2017,3,237,129
5824,Begin note,2022,4,729,176
5825,Operation large strategy seven,1998,1,171,148
5826,Attack he,2014,14,494,109
5827,Bar bank sing,2016,8,919,148
5828,Number home individual,2002,8,731,104
5829,Benefit land enter,1973,11,650,156
5830,Life son data,2016,7,700,102
5831,Result large,2008,12,284,119
5832,News will,2022,6,526,149
5833,Must population,2013,2,750,88
5834,Light these you,1971,3,29,82
5835,Southern name middle,1971,4,537,153
5836,Keep same moment,2009,15,241,119
5837,Water treatment despite,2014,15,882,121
5838,Into green,1972,14,851,107
5839,Forget yeah,1973,10,218,112
5840,Painting reduce both,1987,9,126,105
5841,Personal eye stand,2003,1,88,112
5842,Final seat home red,1976,5,689,83
5843,Partner degree wear,1973,3,458,179
5844,Leg baby,2002,14,451,108
5845,Somebody ahead,2002,6,242,155
5846,Remain company,1985,1,948,96
5847,Organization foot how,1983,6,503,106
5848,Myself language political,2024,12,919,91
5849,Explain wall draw around,2019,13,147,85
5850,Hot full,1980,14,155,103
5851,Include stuff public,1983,9,313,92
5852,Lead need kid,2017,7,305,86
5853,Magazine,1992,13,909,88
5854,Before,1985,13,484,152
5855,Whom car minute,2016,8,5,173
5856,Attorney whether,1988,6,149,97
5857,Father reason section,1984,4,568,143
5858,Majority brother painting call,1985,7,397,146
5859,Establish central boy her,1990,14,514,128
5860,Toward future,2014,14,937,109
5861,Without ok,1977,15,811,118
5862,Subject go,2021,6,557,82
5863,During cup,1981,11,424,173
5864,Under most road,1989,8,264,146
5865,Administration only,1977,8,125,80
5866,Everyone about at ask,1985,12,442,150
5867,Or car,1993,13,979,98
5868,They right,2013,13,408,87
5869,Rock which,2017,15,524,86
5870,War beautiful,2012,15,957,179
5871,For professional bar,2005,3,71,130
5872,Teach fire much,1984,3,509,108
5873,Throw traditional do,2016,13,655,119
5874,Decade free high pretty,2024,3,857,75
5875,Wait about arm,2021,11,786,114
5876,Likely American page,2007,6,49,81
5877,Five final,2011,15,404,177
5878,Will individual purpose,1973,14,464,80
5879,Peace cultural year series,1999,6,829,105
5880,Why probably its,1982,5,4,86
5881,Radio collection,1987,6,663,75
5882,Billion reflect,1992,8,79,170
5883,Arm try where,2003,5,253,116
5884,No true,2012,4,906,145
5885,Position data,2022,13,921,178
5886,Mission there,2023,8,218,131
5887,Owner enjoy,1998,11,763,108
5888,Very act break,2007,5,438,139
5889,Then economy assume,1993,4,520,120
5890,Popular husband throughout,2004,2,313,75
5891,Somebody price,2002,15,248,144
5892,Message purpose with,2022,3,514,175
5893,Song edge music,2005,9,298,74
5894,Detail raise professional,1997,7,186,105
5895,Game management,1995,4,107,93
5896,Positive whom,2006,1,267,153
5897,Age,2000,9,243,173
5898,Statement TV dream,2009,11,261,97
5899,Born happen,1986,4,624,180
5900,Understand hear,1988,1,665,116
5901,Expect civil my,2007,1,324,178
5902,Beyond cause,1972,10,828,77
5903,That few success,1976,14,579,146
5904,Me activity international,1982,2,477,158
5905,Knowledge southern,2003,14,989,135
5906,Down seven,2010,11,238,153
5907,Teacher some,1990,10,700,80
5908,Because throw serve they,1985,9,17,96
5909,Woman picture,1977,2,865,173
5910,Fall teach serve,1994,5,706,166
5911,Leg state forward,1978,8,622,160
5912,Order perhaps will,1994,15,603,161
5913,Successful buy,1989,9,335,114
5914,Ready economic ready,1999,13,751,146
5915,Just personal card,2008,6,801,114
5916,Company seven long,1998,1,757,180
5917,Sort century,2000,3,480,74
5918,Be president measure,1990,4,300,105
5919,Morning box throw another,2024,12,483,82
5920,Begin himself,2024,6,236,74
5921,Four economic,2010,6,986,170
5922,Lot color ready,1981,7,916,160
5923,North,2001,5,740,120
5924,Choose citizen,1991,9,657,128
5925,Cut foot,2022,3,414,132
5926,Short so,2015,1,145,171
5927,Condition,1981,11,105,129
5928,Science speak,1976,6,247,89
5929,Full it,1971,7,675,166
5930,Southern,1974,1,803,163
5931,Grow loss,1978,2,610,86
5932,Memory already,1972,11,824,82
5933,Assume share you,1978,10,290,107
5934,That woman,1999,9,472,72
5935,By body,2008,3,13,172
5936,Local again run,2021,1,669,170
5937,Sit Congress player,2019,11,468,147
5938,Friend her cut,1978,8,298,133
5939,Finish one prevent carry,1985,3,546,124
5940,Help,1991,3,110,157
5941,Travel,2002,12,542,92
5942,Science fish,2022,11,22,129
5943,Begin wall something,1978,15,578,70
5944,Local here light,1989,6,430,118
5945,Little,1994,10,326,109
5946,Door issue leave,2010,6,573,92
5947,White late list,2004,6,608,131
5948,Visit laugh truth service,2020,13,246,115
5949,Surface rest contain,2011,12,377,144
5950,Game should,2018,9,626,124
5951,Them dinner,2014,9,772,178
5952,Color arm force,1981,13,291,82
5953,Whole suddenly,2003,8,179,112
5954,Medical,1992,3,182,131
5955,Four personal picture,2010,15,719,147
5956,Agreement represent,2007,4,82,85
5957,Collection PM,1971,4,882,178
5958,Idea bar,1987,3,319,160
5959,Piece executive,2008,12,505,91
5960,Agree,2011,6,393,80
5961,Defense simple able,2022,4,445,153
5962,Occur even,2005,8,712,77
5963,Enough water,2022,4,5,130
5964,Only will it,2019,1,919,123
5965,Subject contain recently,1999,4,100,148
5966,Own responsibility left,1991,2,569,169
5967,Personal agreement,1997,8,384,115
5968,Add land,2018,15,234,119
5969,Lose enough however,1970,6,545,70
5970,Entire beyond,2010,15,36,148
5971,Their window case,2005,15,999,153
5972,Some treatment central,1973,13,367,79
5973,Green treatment the,2015,11,713,93
5974,Door range,1973,8,255,163
5975,Report fund he,2020,4,992,157
5976,Two which real,1972,1,570,142
5977,Within cover want,2014,8,847,178
5978,Again glass,1984,6,443,87
5979,Network eat,1970,13,912,144
5980,Father never take,2021,13,467,91
5981,Term,1984,5,217,107
5982,Seat fund religious,2013,6,525,139
5983,Push tax,1979,3,308,109
5984,Bag blood,1983,8,983,145
5985,Federal itself,2002,5,16,141
5986,Growth,2001,4,776,86
5987,Place during,2004,15,807,94
5988,Generation such amount she,1978,8,390,71
5989,Knowledge consumer him,1970,6,673,163
5990,Great final responsibility leg,1971,15,774,89
5991,Wide but house,1984,13,462,158
5992,Month wrong,1984,9,775,116
5993,Why compare send,2009,7,367,113
5994,Religious game,2015,6,275,115
5995,Morning,2001,14,297,136
5996,Consumer note certainly,2019,8,949,157
5997,Soldier become,1981,1,648,174
5998,Lawyer red,1980,3,689,77
5999,Listen on,1996,8,869,146
6000,Care serious,1993,3,138,149
6001,Partner focus,1982,6,364,109
6002,Team maybe consider,1977,12,307,178
6003,Name service,2013,6,38,81
6004,Get can front,1975,13,647,73
6005,Contain nor,1973,4,427,168
6006,Audience instead true,2014,8,168,151
6007,Nor wife build eat,2014,15,611,137
6008,Civil question,1978,6,228,94
6009,While shake it,2015,15,215,99
6010,Rule begin a,2016,9,931,134
6011,Blood senior,1984,2,395,132
6012,Respond environmental notice,1988,4,224,88
6013,Than movement teach,1971,10,363,93
6014,Life program material,1978,1,270,157
6015,Seek late,2018,14,358,128
6016,Cut event,2009,15,766,74
6017,Place defense,1979,6,79,127
6018,Try a,2000,15,205,98
6019,Capital possible office,2011,14,708,166
6020,Let land newspaper,2019,1,892,97
6021,Opportunity imagine,1993,1,200,136
6022,Describe admit,2001,4,620,165
6023,Light east,2003,8,930,151
6024,Together hour,2022,11,796,91
6025,Knowledge reality official,2001,10,665,143
6026,Serious,1992,10,743,169
6027,Worry environment clear,1986,2,424,113
6028,Trial activity,1975,10,10,72
6029,Animal,1988,13,742,169
6030,Local tough,2002,2,183,175
6031,Week turn than beyond,2013,12,269,115
6032,I lot international,2006,12,436,151
6033,Condition exist until,1975,4,975,90
